Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to Region value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,65-74 yrs,,,2016/17,71.9896,71.51968,72.46162,71.2687,72.73614,,33869,,,Not compared,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,75-84 yrs,,,2016/17,72.35026,71.61771,73.09362,71.17638,73.44091,,13822,,,Not compared,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,,,2016/17,61.31358,61.07826,61.54753,60.93927,61.68471,,166213,,,Not compared,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Inactive,2016/17,63.68193,63.29847,64.07129,63.09988,64.26988,,60428,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Unemployed,2016/17,61.43092,59.90842,62.96108,58.96718,63.85146,,3931,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Working,2016/17,61.98697,61.6704,62.29877,61.50151,62.46217,,91188,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Disability,Disabled,2016/17,70.52884,69.98993,71.0621,69.69849,71.32837,,27794,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Disability,Not disabled,2016/17,59.43033,59.16126,59.69819,59.00254,59.85692,,131674,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Most deprived decile,2016/17,67.56682,66.79675,68.30495,66.38665,68.68844,,15119,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Second most deprived decile,2016/17,64.11831,63.35364,64.87068,62.89032,65.29579,,15756,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Third more deprived decile,2016/17,63.07289,62.33424,63.82483,61.96639,64.21738,,16304,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Fourth more deprived decile,2016/17,61.06804,60.33088,61.80543,59.90527,62.19506,,16683,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Fifth more deprived decile,2016/17,61.44716,60.71194,62.1728,60.27663,62.58424,,16771,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Fifth less deprived decile,2016/17,60.32222,59.58415,61.04318,59.17065,61.50984,,16929,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Fourth less deprived decile,2016/17,59.58659,58.84899,60.3053,58.40449,60.75564,,17098,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Third less deprived decile,2016/17,59.27574,58.5511,60.02218,58.14265,60.42496,,17132,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Second least deprived decile,2016/17,58.36004,57.61015,59.11763,57.17944,59.57163,,17181,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Least deprived decile,2016/17,57.01349,56.27683,57.75032,55.87654,58.20861,,17238,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White British,2016/17,62.30948,62.06015,62.56636,61.92286,62.68746,,142038,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White Other,2016/17,56.89521,55.85388,57.95114,55.25466,58.44668,,8678,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Asian,2016/17,56.29206,55.03093,57.5057,54.36338,58.27094,,6142,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Black,2016/17,68.98101,66.93508,71.01158,65.7775,72.21948,,1987,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Chinese,2016/17,32.70043,29.55326,35.85338,27.83505,37.57159,,873,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Mixed,2016/17,59.24817,56.86881,61.63366,55.63119,63.05693,,1616,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Other,2016/17,60.2599,57.28782,63.19188,55.90406,65.03699,,1084,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,No qualification,2016/17,69.44485,68.68034,70.19403,68.20557,70.57934,,14534,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Another type of qualification,2016/17,64.07674,63.06516,65.05984,62.45564,65.625,,9024,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 1 and below,2016/17,65.55836,64.01375,67.08091,63.22049,67.87414,,3782,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 2 and equivalent,2016/17,65.0646,64.49405,65.6458,64.14255,65.95992,,26742,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 3 and equivalent,2016/17,64.1268,63.51881,64.74453,63.1776,65.06466,,23741,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 4 and above,2016/17,57.2674,56.93776,57.60512,56.72758,57.79631,,84213,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2016/17,52.18037,51.84913,52.51824,51.65137,52.7065,,84445,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Intermediate occupations,2016/17,50.92341,50.16811,51.67227,49.73161,52.12057,,16953,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Self-employed and small employers,2016/17,55.72663,54.81187,56.64797,54.233,57.13641,,11056,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2016/17,60.91403,60.00693,61.82479,59.47887,62.3615,,11552,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Semi-routine and routine occupations,2016/17,57.93819,57.14843,58.7153,56.75833,59.17691,,15381,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Long term unemployed or never worked,2016/17,55.40508,53.55859,57.26096,52.55208,58.30345,,2782,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Students,2016/17,50.72391,49.1204,52.33645,48.1583,53.21605,,3638,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Other/unclassified,2016/17,53.10993,51.48801,54.75368,50.50563,55.61982,,3461,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2016/17,64.58453,63.77774,65.35691,63.35588,65.80077,,13743,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2016/17,65.37286,64.3665,66.36582,63.81809,66.94851,,8753,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2016/17,61.93475,61.07272,62.82605,60.60631,63.31838,,11578,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2016/17,62.47187,61.56998,63.37648,61.05782,63.87932,,10739,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth more deprived decile (IMD2019),2016/17,62.10968,61.31321,62.87838,60.92369,63.28164,,14377,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2016/17,59.32954,58.63388,60.03279,58.20764,60.44263,,18300,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2016/17,62.02227,61.43062,62.61126,61.10441,62.97233,,25751,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2016/17,60.41217,59.76384,61.0568,59.35852,61.41268,,22199,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second least deprived decile (IMD2019),2016/17,60.45109,59.85811,61.04556,59.52805,61.35286,,26359,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Least deprived decile (IMD2019),2016/17,57.12175,56.29943,57.94367,55.8901,58.45016,,14414,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2016/17,64.76349,64.12199,65.40836,63.79455,65.79194,,21378,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2016/17,63.28202,62.63558,63.93554,62.29492,64.32501,,20541,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2016/17,62.15038,61.45488,62.85822,61.06103,63.25222,,18529,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2016/17,61.7243,60.94025,62.50508,60.55411,63.00637,,14762,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth more deprived decile (IMD2019),2016/17,60.52887,59.79832,61.27885,59.35531,61.65773,,17156,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2016/17,60.66656,59.9359,61.39937,59.50045,61.85899,,16536,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2016/17,59.17893,58.40358,59.93614,57.98212,60.38315,,15660,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2016/17,61.13319,60.31174,61.95133,59.80442,62.39249,,13601,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second least deprived decile (IMD2019),2016/17,59.15821,58.33795,59.98419,57.79181,60.42266,,13912,,,Better,Not compared,20160000,,,1y
